Rice,June - July,November - December,Manual,Cut the paddy using a sickle at 80-85% maturity,"Thanjavur, Trichy, Nagapattinam, Thiruvarur, Kanchipuram",120-135,"Clay loam, Alluvial","Canal Irrigation, Tank Irrigation, Well Irrigation",Use high-yield varieties and proper spacing; Apply fertilizers based on soil test recommendations,"Thanjavur, Trichy, Nagapattinam, Thiruvarur, Cuddalore","Canal Irrigation, Tank Irrigation",Use high-yield varieties and proper spacing. Apply zinc sulphate.,"Thanjavur, Trichy, Nagapattinam",120,Clay loam,Canal Irrigation,Use high-yield varieties and proper spacing,Crop Name,Sowing Season,Harvesting Season,Harvesting Method,Harvesting Instructions,Suitable Districts,Duration (days),Soil Type,Irrigation Method,Yield Tips,"Thanjavur, Trichy, Nagapattinam, Thiruvarur",135,"Use high-yield varieties and proper spacing, manage water effectively","Use high-yield varieties, proper spacing, and integrated nutrient management",Use high-yield varieties and proper spacing. Apply fertilizers as per soil test recommendations.,"Thanjavur, Trichy, Madurai",Use high-yield varieties and proper spacing. Manage water effectively.,"Thanjavur, Trichy","Use high-yield varieties and proper spacing, manage pests and diseases effectively"
Rubber,Throughout the year,Throughout the year,Manual,Tapping latex from the rubber tree.,,,,,,,Rainfed,,,,Lateritic Loamy,,,,,,,,,,,,,Kanyakumari,N/A,,,,,Regular tapping is crucial. Control fungal diseases.,,
Pepper,June - July,December - January,Manual,Harvest spikes when berries turn red.,,,,,,,Rainfed,,,,Forest Loamy,,,,,,,,,,,,,"Theni, Dindigul, Tirunelveli",N/A,,,,,Provide support. Control quick wilt disease.,,
Cloves,June - July,December - January,Manual,Harvest flower buds when they turn pinkish.,,,,,,,Rainfed,,,,Forest Loamy,,,,,,,,,,,,,"Theni, Dindigul",N/A,,,,,Well-drained soil is essential. Protect from wind damage.,,
Nutmeg,June - July,December - January,Manual,Harvest fruits when ripe and the mace is bright red.,,,,,,,Rainfed,,,,Forest Loamy,,,,,,,,,,,,,"Theni, Dindigul",N/A,,,,,Protect young trees from sunburn. Well-drained soil is essential.,,
Cinnamon,June - July,December - January,Manual,Harvest bark by peeling it from branches.,,,,,,,Rainfed,,,,Forest Loamy,,,,,,,,,,,,,"Theni, Dindigul",N/A,,,,,Manage shoot borers. Properly dried bark is crucial.,,
Mustard,October-November,January-February,Manual,Harvest when pods turn yellow and thresh.,,,,,,,Rainfed,,,,Loamy,,,,,,,,,,,,,"Dharmapuri, Krishnagiri, Vellore",110-120,,,,,Control aphids. Use high yielding varieties,,
Ridge Gourd,June - July,September - October,Manual,Harvest when young and tender,,,,,,,Well Irrigation,,,,Sandy Loam,,,,,,,,,,,,,"Vellore, Tiruvannamalai, Kanchipuram",60-70,,,,,Provide support with a trellis,,
Watermelon,February-March,May-June,Manual,Harvest by Thumping the fruit and listening for a hollow sound,,,,,,,Furrow Irrigation,,,,Sandy Loam,,,,,,,,,,,,,"Ariyalur, Perambalur, Trichy",90-100,,,,,Control Fruit flies.,,
Bitter Gourd,June - July,September - October,Manual,Harvest when young and green before they turn yellow,,,,,,,Well Irrigation,,,,Sandy Loam,,,,,,,,,,,,,"Vellore, Tiruvannamalai, Kanchipuram",60-70,,,,,Provide support with a trellis,,
Rice,January - February,May - June,Manual,Cut the paddy using a sickle at 80-85% maturity,,,,,,,,,,110,Clay loam,Tube Well Irrigation,Apply zinc sulphate for better growth,,,,,,,,,,,,,,,,,,"Kanchipuram, Tiruvallur",
Groundnut,June - July,October - November,Manual,Harvest when pods are mature and shells are hard,,,,,,,,,,120,Sandy loam,Well Irrigation,Ensure proper drainage to avoid aflatoxin contamination,,,,,,,,,,,,,,,,,,"Villupuram, Tiruvannamalai",
Groundnut,January - February,April - May,Manual,Harvest when pods are mature and shells are hard,,,,,,,,,,110,Sandy loam,Sprinkler Irrigation,Apply gypsum at flowering stage for better pod filling,,,,,,,,,,,,,,,,,,"Salem, Dharmapuri",
Sugarcane,February - March,January - February (next year),Manual/Mechanical,Cut the cane close to the ground,,,,,,,,,,365,Clay loam,Furrow Irrigation,Use setts from healthy plants for planting,,,,,,,,,,,,,,,,,,"Erode, Karur",
Sugarcane,June - July,May - June (next year),Manual/Mechanical,Cut the cane close to the ground,,,,,,,,,,365,Clay loam,Drip Irrigation,Apply potash to increase sugar content,,,,,,,,,,,,,,,,,,"Namakkal, Tirupur",
Cotton,June - July,December - January,Manual,Pick the cotton bolls when fully open,,,,,,,,,,180,Black soil,Well Irrigation,Control bollworms effectively for higher yield,,,,,,,,,,,,,,,,,,"Coimbatore, Tiruppur",
Cotton,February - March,July - August,Manual,Pick the cotton bolls when fully open,,,,,,,,,,160,Black soil,Sprinkler Irrigation,Apply magnesium sulphate to prevent red leaf disease,,,,,,,,,,,,,,,,,,"Madurai, Virudhunagar",
Maize,June - July,October - November,Manual,Harvest when kernels are fully mature and dry,,,,,,,,,,100,Loamy soil,Well Irrigation,Apply nitrogen fertilizer in split doses,,,,,,,,,,,,,,,,,,"Perambalur, Ariyalur",
Maize,January - February,April - May,Manual,Harvest when kernels are fully mature and dry,,,,,,,,,,90,Loamy soil,Drip Irrigation,Ensure adequate phosphorus supply for good root development,,,,,,,,,,,,,,,,,,"Dindigul, Theni",
Pulses (Black Gram),June - July,September - October,Manual,Harvest when pods turn black and dry,,,,,,,,,,75,Sandy loam,Rainfed/Well Irrigation,Treat seeds with Rhizobium culture before sowing,,,,,,,,,,,,,,,,,,"Cuddalore, Nagapattinam",
Pulses (Black Gram),January - February,April - May,Manual,Harvest when pods turn black and dry,,,,,,,,,,70,Sandy loam,Well Irrigation,Provide support to prevent lodging,,,,,,,,,,,,,,,,,,"Thanjavur, Tiruvarur",
Pulses (Green Gram),June - July,September - October,Manual,Harvest when pods turn yellow and dry,,,,,,,,,,65,Loamy soil,Rainfed/Well Irrigation,Control pod borers effectively,,,,,,,,,,,,,,,,,,"Villupuram, Kallakurichi",
Pulses (Green Gram),January - February,April - May,Manual,Harvest when pods turn yellow and dry,,,,,,,,,,60,Loamy soil,Well Irrigation,Apply molybdenum to correct micronutrient deficiency,,,,,,,,,,,,,,,,,,"Salem, Namakkal",
Sunflower,February - March,May - June,Manual,Harvest when the back of the head turns yellow,,,,,,,,,,90,Black soil,Well Irrigation,Protect against bird damage during seed filling,,,,,,,,,,,,,,,,,,"Vellore, Ranipet",
Sunflower,June - July,September - October,Manual,Harvest when the back of the head turns yellow,,,,,,,,,,85,Black soil,Sprinkler Irrigation,Apply boron to improve seed set,,,,,,,,,,,,,,,,,,"Erode, Tirupur",
Banana,Throughout the year,11-12 months after planting,Manual,Cut the bunch when fingers are fully developed,,,,,,,,,,330,Clay loam,Drip Irrigation,Provide adequate irrigation and fertilizer for good bunch size,,,,,,,,,,,,,,,,,,"Trichy, Karur",
Banana,Throughout the year,11-12 months after planting,Manual,Cut the bunch when fingers are fully developed,,,,,,,,,,330,Clay loam,Drip Irrigation,Control Panama wilt disease effectively,,,,,,,,,,,,,,,,,,"Theni, Tirunelveli",
Turmeric,April - May,January - February (next year),Manual,Harvest when leaves turn yellow and dry,,,,,,,,,,270,Sandy loam,Well Irrigation,Provide shade during initial stages of growth,,,,,,,,,,,,,,,,,,"Erode, Salem",
Turmeric,April - May,January - February (next year),Manual,Harvest when leaves turn yellow and dry,,,,,,,,,,270,Sandy loam,Sprinkler Irrigation,Apply zinc sulphate to improve rhizome yield,,,,,,,,,,,,,,,,,,"Karur, Namakkal",
Tapioca,April - May,December - January (next year),Manual,Harvest when tubers are fully developed,,,,,,,,,,300,Sandy loam,Well Irrigation,Use healthy planting materials for better yield,,,,,,,,,,,,,,,,,,"Salem, Dharmapuri",
Tapioca,April - May,December - January (next year),Manual,Harvest when tubers are fully developed,,,,,,,,,,300,Sandy loam,Drip Irrigation,Control mites effectively to prevent yield loss,,,,,,,,,,,,,,,,,,"Namakkal, Krishnagiri",
Onion,June - July,October - November,Manual,Harvest when tops fall over,,,,,,,,,,120,Sandy loam,Well Irrigation,Apply sulphur to improve bulb size and pungency,,,,,,,,,,,,,,,,,,"Perambalur, Ariyalur",
Onion,October - November,February - March,Manual,Harvest when tops fall over,,,,,,,,,,110,Sandy loam,Sprinkler Irrigation,Control thrips effectively to prevent yield loss,,,,,,,,,,,,,,,,,,"Dindigul, Theni",
Mango,Throughout the year,May - July,Manual,Harvest when fruits are mature and develop characteristic color,,,,,,,,,,365,Loamy soil,Well Irrigation,Control fruit flies and stone weevils effectively,,,,,,,,,,,,,,,,,,"Krishnagiri, Dharmapuri",
Mango,Throughout the year,May - July,Manual,Harvest when fruits are mature and develop characteristic color,,,,,,,,,,365,Loamy soil,Drip Irrigation,Apply potassium nitrate to improve fruit quality,,,,,,,,,,,,,,,,,,"Salem, Theni",
Cashew,Throughout the year,February - May,Manual,Harvest when nuts fall to the ground,,,,,,,,,,365,Sandy loam,Rainfed/Well Irrigation,Control tea mosquito bug effectively,,,,,,,,,,,,,,,,,,"Cuddalore, Villupuram",
Cashew,Throughout the year,February - May,Manual,Harvest when nuts fall to the ground,,,,,,,,,,365,Sandy loam,Rainfed/Well Irrigation,Apply boron to improve nut set,,,,,,,,,,,,,,,,,,"Pudukkottai, Sivaganga",
Coconut,Throughout the year,Throughout the year,Manual,"Harvest nuts based on maturity (tender, mature, or copra)",,,,,,,,,,365,Sandy loam,Well Irrigation,Provide adequate irrigation and fertilizer for continuous yield,,,,,,,,,,,,,,,,,,"Thanjavur, Coimbatore",
Coconut,Throughout the year,Throughout the year,Manual,"Harvest nuts based on maturity (tender, mature, or copra)",,,,,,,,,,365,Sandy loam,Well Irrigation,Control rhinoceros beetle and red palm weevil effectively,,,,,,,,,,,,,,,,,,"Kanyakumari, Tirunelveli",
Sesame,June - July,September - October,Manual,Harvest when capsules turn yellow and dry,,,,,,,,,,90,Sandy loam,Rainfed/Well Irrigation,Control phyllody disease effectively,,,,,,,,,,,,,,,,,,"Tiruvannamalai, Villupuram",
Sesame,January - February,April - May,Manual,Harvest when capsules turn yellow and dry,,,,,,,,,,85,Sandy loam,Well Irrigation,Apply zinc sulphate to improve seed yield,,,,,,,,,,,,,,,,,,"Salem, Dharmapuri",
Chillies,June - July,October - November,Manual,Harvest when fruits turn red and dry,,,,,,,,,,180,Sandy loam,Well Irrigation,Control thrips and mites effectively,,,,,,,,,,,,,,,,,,"Ramanathapuram, Sivaganga",
Chillies,February - March,July - August,Manual,Harvest when fruits turn red and dry,,,,,,,,,,160,Sandy loam,Sprinkler Irrigation,Apply calcium nitrate to prevent blossom-end rot,,,,,,,,,,,,,,,,,,"Virudhunagar, Madurai",
Tomato,June - July,September - October,Manual,Harvest when fruits are fully ripe and red,,,,,,,,,,90,Loamy soil,Drip Irrigation,Provide staking to prevent fruit rot,,,,,,,,,,,,,,,,,,"Dindigul, Krishnagiri",
Tomato,January - February,April - May,Manual,Harvest when fruits are fully ripe and red,,,,,,,,,,85,Loamy soil,Drip Irrigation,Control early and late blight diseases effectively,,,,,,,,,,,,,,,,,,"Theni, Madurai",
Brinjal,June - July,October - November,Manual,Harvest when fruits are tender and glossy,,,,,,,,,,120,Sandy loam,Well Irrigation,Control shoot and fruit borer effectively,,,,,,,,,,,,,,,,,,"Vellore, Tiruvannamalai",
Brinjal,January - February,April - May,Manual,Harvest when fruits are tender and glossy,,,,,,,,,,110,Sandy loam,Sprinkler Irrigation,Apply calcium nitrate to prevent blossom-end rot,,,,,,,,,,,,,,,,,,"Salem, Dharmapuri",
Ladies Finger (Okra),June - July,September - October,Manual,Harvest when pods are tender and 4-6 inches long,,,,,,,,,,60,Loamy soil,Well Irrigation,Control yellow vein mosaic virus effectively,,,,,,,,,,,,,,,,,,"Perambalur, Ariyalur",
Ladies Finger (Okra),January - February,April - May,Manual,Harvest when pods are tender and 4-6 inches long,,,,,,,,,,55,Loamy soil,Drip Irrigation,Provide adequate irrigation for good pod development,,,,,,,,,,,,,,,,,,"Dindigul, Theni",
Jasmine,Throughout the year,Throughout the year,Manual,Harvest flowers in the early morning,,,,,,,,,,365,Sandy loam,Well Irrigation,Provide adequate irrigation and fertilizer for continuous flowering,,,,,,,,,,,,,,,,,,"Madurai, Dindigul",
Jasmine,Throughout the year,Throughout the year,Manual,Harvest flowers in the early morning,,,,,,,,,,365,Sandy loam,Drip Irrigation,Control red spider mites effectively,,,,,,,,,,,,,,,,,,"Theni, Virudhunagar",
Rose,Throughout the year,Throughout the year,Manual,Harvest flowers at the bud stage,,,,,,,,,,365,Loamy soil,Drip Irrigation,Provide adequate irrigation and fertilizer for continuous flowering,,,,,,,,,,,,,,,,,,"Dindigul, Krishnagiri",
Rose,Throughout the year,Throughout the year,Manual,Harvest flowers at the bud stage,,,,,,,,,,365,Loamy soil,Drip Irrigation,Control black spot disease effectively,,,,,,,,,,,,,,,,,,"Nilgiris, Coimbatore",
Cardamom,June - July,October - December,Manual,Harvest capsules when they turn light green,,,,,,,,,,240,Loamy soil,Sprinkler Irrigation,Provide shade and adequate drainage,,,,,,,,,,,,,,,,,,"Theni, Dindigul",
Pepper,June - July,January - March,Manual,Harvest spikes when berries turn red,,,,,,,,,,365,Loamy soil,Sprinkler Irrigation,Provide support and shade to the vines,,,,,,,,,,,,,,,,,,"Theni, Dindigul",
Tapioca,June-July,December-January,Manual,Harvest when tubers are mature,,,,,,,,,,240,Sandy Loam,Well Irrigation,Proper drainage is essential to prevent root rot,,,,,,,,,,,,,,,,,,"Salem, Namakkal",
Sweet Potato,June-July,November-December,Manual,Harvest when tubers are fully developed,,,,,,,,,,150,Sandy Loam,Well Irrigation,Earthing up around the vines promotes tuber development,,,,,,,,,,,,,,,,,,"Cuddalore, Villupuram",
Rice,December - January,April - May,Manual,Cut the paddy using a sickle at 80-85% maturity,,,,,,,,,,,Sandy loam,Well Irrigation,,,,,,,,,,,,"Kancheepuram, Tiruvallur, Vellore, Chengalpattu",120,,,,,,,Apply basal fertilizers as per soil test recommendations
Sugarcane,January - February,December - January (next year),Manual and Mechanical,"Harvest when sucrose content is maximum, usually 10-12 months",,,,,,,,,,,Loamy soil,Furrow Irrigation,,,,,,,,,,,,"Cuddalore, Villupuram, Erode, Namakkal",365,,,,,,,"Ensure proper drainage, control weeds regularly, apply potash for better sugar content"
Cotton,June - July,November - December,Manual,Pick bolls when fully opened and dry,,,,,,,,,,,Black cotton soil,Drip Irrigation,,,,,,,,,,,,"Coimbatore, Tiruppur, Madurai, Virudhunagar",180,,,,,,,"Monitor for bollworms, use integrated pest management strategies"
Groundnut,June - July,October - November,Manual and Mechanical,Harvest when pods are mature and shells are hardened,,,,,,,,,,,Sandy loam,Well Irrigation,,,,,,,,,,,,"Villupuram, Tiruvannamalai, Vellore, Dharmapuri",120,,,,,,,"Provide adequate calcium for pod development, control leaf spot disease"
Maize,June - July,October - November,Manual and Mechanical,Harvest when kernels are dented and moisture content is low,,,,,,,,,,,Loamy soil,Sprinkler Irrigation,,,,,,,,,,,,"Coimbatore, Dindigul, Salem, Perambalur",100,,,,,,,"Apply nitrogen fertilizer in split doses, control stem borer"
Blackgram,June - July,September - October,Manual,Harvest when pods turn black and dry,,,,,,,,,,,Sandy loam,Well Irrigation,,,,,,,,,,,,"Thanjavur, Nagapattinam, Thiruvarur, Cuddalore",75,,,,,,,"Ensure proper drainage, control yellow mosaic virus"
Greengram,June - July,September - October,Manual,Harvest when pods turn yellow and dry,,,,,,,,,,,Sandy loam,Well Irrigation,,,,,,,,,,,,"Salem, Namakkal, Dharmapuri, Krishnagiri",60,,,,,,,Apply phosphorus fertilizer for better root development
Redgram,June - July,December - January,Manual,Harvest when pods turn brown and dry,,,,,,,,,,,Red sandy loam,Well Irrigation,,,,,,,,,,,,"Krishnagiri, Dharmapuri, Salem, Tiruchirappalli",180,,,,,,,"Provide support for tall varieties, control pod borer"
Sorghum,June - July,October - November,Manual and Mechanical,Harvest when grains are hard and moisture content is low,,,,,,,,,,,Black soil,Well Irrigation,,,,,,,,,,,,"Coimbatore, Erode, Tiruppur, Karur",110,,,,,,,"Use drought-tolerant varieties, control shoot fly"
Coconut,Throughout the year,Throughout the year,Manual,Harvest mature nuts based on tapping sound and husk color,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Coimbatore, Thanjavur, Kanyakumari, Tirunelveli",365,,,,,,,"Provide regular irrigation and fertilization, control coconut mite"
Cashew,Throughout the year,February - May,Manual,Harvest when nuts fall naturally from the tree,,,,,,,,,,,Red laterite soil,Well Irrigation,,,,,,,,,,,,"Cuddalore, Pudukkottai, Sivaganga, Ramanathapuram",365,,,,,,,"Prune regularly to improve yield, control tea mosquito bug"
Mango,Throughout the year,April - June,Manual,Harvest when fruits are mature and change color,,,,,,,,,,,Loamy soil,Well Irrigation,,,,,,,,,,,,"Krishnagiri, Dharmapuri, Salem, Theni",365,,,,,,,"Apply regular fertilization, control fruit fly"
Banana,Throughout the year,12-15 months after planting,Manual,Harvest when fruits are fully developed and turn light green,,,,,,,,,,,Clay loam,Drip Irrigation,,,,,,,,,,,,"Tiruchirappalli, Theni, Tuticorin, Karur",450,,,,,,,"Provide regular irrigation and fertilization, control banana bunchy top virus"
Tapioca,Throughout the year,8-10 months after planting,Manual,Harvest when tubers are fully developed and starchy,,,,,,,,,,,Sandy loam,Well Irrigation,,,,,,,,,,,,"Salem, Namakkal, Dharmapuri, Vellore",300,,,,,,,"Provide regular irrigation and fertilization, control cassava mosaic disease"
Turmeric,June - July,January - February,Manual,Harvest when leaves turn yellow and dry,,,,,,,,,,,Sandy loam,Sprinkler Irrigation,,,,,,,,,,,,"Erode, Karur, Salem, Tiruchirappalli",270,,,,,,,"Provide regular irrigation and fertilization, control rhizome rot"
Onion,September - October,January - February,Manual,Harvest when tops fall over and bulbs are mature,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Perambalur, Dindigul, Tiruchirappalli, Karur",120,,,,,,,"Provide regular irrigation and fertilization, control thrips"
Tomato,Throughout the year,Throughout the year,Manual,Harvest when fruits are fully ripe and red,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Dindigul, Krishnagiri, Dharmapuri, Coimbatore",90,,,,,,,"Provide regular irrigation and fertilization, control early blight"
Brinjal,Throughout the year,Throughout the year,Manual,Harvest when fruits are fully developed and glossy,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Vellore, Tiruvannamalai, Salem, Erode",120,,,,,,,"Provide regular irrigation and fertilization, control shoot and fruit borer"
Chilli,Throughout the year,Throughout the year,Manual,Harvest when fruits are fully ripe and red,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Ramanathapuram, Sivaganga, Virudhunagar, Tirunelveli",150,,,,,,,"Provide regular irrigation and fertilization, control thrips and mites"
Jasmine,Throughout the year,Throughout the year,Manual,Harvest flowers in the early morning before sunrise,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Madurai, Dindigul, Theni, Tirunelveli",365,,,,,,,"Provide regular irrigation and fertilization, control bud worm"
Marigold,Throughout the year,Throughout the year,Manual,Harvest flowers when fully open and petals are firm,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Coimbatore, Dindigul, Krishnagiri, Dharmapuri",90,,,,,,,"Provide regular irrigation and fertilization, control aphids"
Rose,Throughout the year,Throughout the year,Manual,Harvest flowers when buds are partially open and petals are firm,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Dindigul, Nilgiris, Krishnagiri, Dharmapuri",365,,,,,,,"Provide regular irrigation and fertilization, control powdery mildew"
Crossandra,Throughout the year,Throughout the year,Manual,Harvest flowers when fully open and petals are firm,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Madurai, Dindigul, Theni, Virudhunagar",365,,,,,,,"Provide regular irrigation and fertilization, control mites"
Chrysanthemum,Throughout the year,Throughout the year,Manual,Harvest flowers when fully open and petals are firm,,,,,,,,,,,Sandy loam,Drip Irrigation,,,,,,,,,,,,"Coimbatore, Dindigul, Krishnagiri, Dharmapuri",120,,,,,,,"Provide regular irrigation and fertilization, control aphids and thrips"
Small Onion,September-October,January-February,Manual,Harvest when tops fall and bulbs are mature,,,,,,,,,,,Sandy Loam,Drip Irrigation,,,,,,,,,,,,"Perambalur, Dindigul, Trichy, Karur",75,,,,,,,"Ensure proper drainage, control thrips, proper fertilizer application"
Ladies Finger,February-March,May-June,Manual,Harvest tender pods at regular intervals,,,,,,,,,,,Sandy Loam,Drip Irrigation,,,,,,,,,,,,"Vellore, Tiruvannamalai, Salem, Erode",60,,,,,,,"Control fruit and shoot borer, proper nutrient management"
